month	gap_months	min_hamming	variant_size
24291	1	1	53
24291	1	2	55
24291	1	4	52
24291	1	1	53
24291	1	2	52
24291	1	3	51
24291	1	4	50
24291	1	1	52
24291	1	1	52
24291	1	1	53
24291	1	2	53
24291	1	2	51
24291	1	3	53
24291	1	2	50
24291	1	2	52
24291	1	3	53
24291	1	2	51
24291	1	1	52
24291	1	1	55
24291	1	2	54
24291	1	2	54
24291	1	1	51
24291	1	3	52
24291	1	2	54
24291	1	2	51
24291	1	2	52
24291	1	2	52
24291	1	2	51
24291	1	3	53
24291	1	2	50
24291	1	2	37
24291	1	2	52
24291	1	1	52
24291	1	3	53
24291	1	2	50
24291	1	4	32
24291	1	1	52
24291	1	1	53
24291	1	2	47
24291	1	2	51
24291	1	2	50
24291	1	2	53
24291	1	1	52
24291	1	4	53
24291	1	1	50
24291	1	2	50
24291	1	2	51
24291	1	2	59
24291	1	1	52
24291	1	2	55
24291	1	1	52
24291	1	2	53
24291	1	4	52
24291	1	3	49
24291	1	1	51
24291	1	2	49
24291	1	1	52
24291	1	3	50
24291	1	3	52
24291	1	1	51
24291	1	3	48
24291	1	2	50
24291	1	2	54
24291	1	1	53
24291	1	1	52
24291	1	2	52
24291	1	3	53
24291	1	2	52
24291	1	1	53
24291	1	1	50
24291	1	2	51
24291	1	2	51
24291	1	2	52
24291	1	1	53
24291	1	3	50
24291	1	2	50
24291	1	4	52
24291	1	3	48
24291	1	2	54
24291	1	2	53
24291	1	1	55
24291	1	1	53
24291	1	2	53
24291	1	2	51
24291	1	3	49
24291	1	1	50
24291	1	3	53
24291	1	2	51
24291	1	2	53
24291	1	2	48
24291	1	1	50
24291	1	2	51
24291	1	1	56
24291	1	2	54
24291	1	2	55
24291	1	2	52
24291	1	1	50
24291	1	3	52
24291	1	2	54
24291	1	2	49
24291	1	2	49
24291	1	2	52
24291	1	5	51
24291	1	2	50
24291	1	2	53
24291	1	3	53
24291	1	2	49
24291	1	1	48
24291	1	2	50
24291	1	3	35
24291	1	3	53
24291	1	4	53
24291	1	2	51
24291	1	2	51
24291	1	2	54
24291	1	2	52
24291	1	2	53
24291	1	3	51
24291	1	3	48
24291	1	4	49
24291	1	3	49
24291	1	2	51
24291	1	1	56
24291	1	2	51
24291	1	1	51
24291	1	7	47
24291	1	3	51
24291	1	1	51
24291	1	2	51
24291	1	2	51
24291	1	6	52
24291	1	2	50
24291	1	3	48
24291	1	3	52
24291	1	2	55
24291	1	1	48
24291	1	2	50
24291	1	2	47
24291	1	1	52
24291	1	2	50
24291	1	2	53
24291	1	2	53
24291	1	1	54
24291	1	2	49
24291	1	3	50
24291	1	2	52
24291	1	2	54
24291	1	3	50
24291	1	2	49
24291	1	4	53
24291	1	1	51
24291	1	1	53
24291	1	4	50
24291	1	2	56
24291	1	1	49
24291	1	1	51
24291	1	4	41
24291	1	2	53
24291	1	2	53
24291	1	1	53
24291	1	1	51
24291	1	2	51
24291	1	1	54
24291	1	1	50
24291	1	3	51
24291	1	2	50
24291	1	2	52
24291	1	2	54
24291	1	2	48
24291	1	2	53
24291	1	3	51
24291	1	3	53
24291	1	3	52
24291	1	2	52
24291	1	2	49
24291	1	3	53
24291	1	2	49
24291	1	1	54
24291	1	4	52
24291	1	1	51
24291	1	1	52
24291	1	2	51
24291	1	1	55
24291	1	3	50
24291	1	1	53
24291	1	2	49
24291	1	3	49
24291	1	2	53
24291	1	1	53
24291	1	2	50
24291	1	1	53
24291	1	2	57
24291	1	2	49
24291	1	2	54
24291	1	3	52
24291	1	2	54
24291	1	2	56
24291	1	1	53
24291	1	1	51
24291	1	3	50
24291	1	3	56
24291	1	2	52
24291	1	3	56
24291	1	1	50
24291	1	1	50
24291	1	1	53
24291	1	2	53
24291	1	3	51
24291	1	2	48
24291	1	2	49
24291	1	2	56
24291	1	1	51
24291	1	2	53
24291	1	1	52
24291	1	1	54
24291	1	2	54
24291	1	2	49
24291	1	2	49
24291	1	2	48
24291	1	2	55
24291	1	2	51
24291	1	2	56
24291	1	2	50
24291	1	2	53
24291	1	2	52
24291	1	3	51
24291	1	2	43
24291	1	3	50
24291	1	3	48
24291	1	3	50
24291	1	2	50
24291	1	4	51
24291	1	1	52
24291	1	3	55
24291	1	2	54
24291	1	3	54
24291	1	5	35
24291	1	1	52
24291	1	2	52
24291	1	2	52
24291	1	1	55
24291	1	2	50
24291	1	1	53
24291	1	3	52
24291	1	4	49
24291	1	2	54
24291	1	4	48
24291	1	2	52
24291	1	2	53
24291	1	2	51
24291	1	3	55
24291	1	3	47
24291	1	3	52
24291	1	2	50
24291	1	2	50
24291	1	2	54
24291	1	1	50
24291	1	2	51
24291	1	1	53
24291	1	1	53
24291	1	2	52
24291	1	1	55
24291	1	3	50
24291	1	1	53
24291	1	2	55
24291	1	1	54
24291	1	1	54
24291	1	6	54
24291	1	2	52
24291	1	1	46
24291	1	2	49
24291	1	1	54
24291	1	2	51
24291	1	7	56
24291	1	1	53
24291	1	2	48
24291	1	2	53
24291	1	3	52
24291	1	1	54
24291	1	2	54
24291	1	4	52
24291	1	2	50
24291	1	1	52
24291	1	2	53
24291	1	2	53
24291	1	1	54
24291	1	2	50
24291	1	1	52
24291	1	2	52
24291	1	1	55
24291	1	2	50
24291	1	1	54
24291	1	4	51
24291	1	1	55
24291	1	2	52
24291	1	2	52
24291	1	3	48
24291	1	2	51
24291	1	1	54
24291	1	2	49
24291	1	3	53
24291	1	3	4
24291	1	2	51
24291	1	1	55
24291	1	1	55
24291	1	3	55
24291	1	2	52
24291	1	2	53
24291	1	3	48
24291	1	4	49
24291	1	2	54
24291	1	1	53
24291	1	3	48
24291	1	1	47
24291	1	2	54
24291	1	1	55
24291	1	2	51
24291	1	4	50
24291	1	3	46
24291	1	1	55
24291	1	2	55
24291	1	2	53
24291	1	2	52
24291	1	2	54
24291	1	2	51
24291	1	1	53
24291	1	1	56
24291	1	4	32
24291	1	2	50
24291	1	1	54
24291	1	6	49
24291	1	1	53
24291	1	2	52
24291	1	2	49
24291	1	3	55
24291	1	1	54
24291	1	2	5
24291	1	2	52
24291	1	3	53
24291	1	3	49
24291	1	2	53
24291	1	2	52
24291	1	1	53
24291	1	2	52
24291	1	2	48
24291	1	2	54
24291	1	2	51
24291	1	2	55
24291	1	2	53
24291	1	1	55
24291	1	2	56
24291	1	1	52
24291	1	3	56
24291	1	1	52
24291	1	2	50
24291	1	2	52
24291	1	1	53
24291	1	3	50
24291	1	1	4
24291	1	1	54
24291	1	3	52
24291	1	1	55
24291	1	2	54
24291	1	3	53
24291	1	2	56
24291	1	3	55
24291	1	3	54
24291	1	3	53
24291	1	1	52
24291	1	6	46
24291	1	1	53
24291	1	6	45
24291	1	2	52
24291	1	1	52
24291	1	3	4
24291	1	2	55
24291	1	4	52
24291	1	2	56
24291	1	2	55
24291	1	1	57
24291	1	1	50
24291	1	3	53
24291	1	2	53
24291	1	4	51
24291	1	3	54
24291	1	1	48
24291	1	1	54
24291	1	2	53
24291	1	2	54
24291	1	3	53
24291	1	2	55
24291	1	1	54
24291	1	3	52
24291	1	1	54
24291	1	2	53
24291	1	2	55
24291	1	2	51
24291	1	2	47
24291	1	2	57
24291	1	2	51
24291	1	5	45
24291	1	3	51
24291	1	1	51
24291	1	3	54
24291	1	2	53
24291	1	2	52
24291	1	5	52
24291	1	1	57
24291	1	1	53
24291	1	2	48
24291	1	2	49
24291	1	6	32
24291	1	2	52
24291	1	1	53
24291	1	3	52
24291	1	8	50
24291	1	3	51
24291	1	3	46
24291	1	3	53
24291	1	2	49
24291	1	2	56
24291	1	1	52
24291	1	2	54
24291	1	2	51
24291	1	2	54
24291	1	3	54
24291	1	4	52
24291	1	1	55
24291	1	4	55
24291	1	2	53
24291	1	1	51
24291	1	3	51
24291	1	4	56
24291	1	2	51
24291	1	2	50
24291	1	2	54
24291	1	2	57
24291	1	4	45
24291	1	2	44
24291	1	3	46
24291	1	4	51
24291	1	2	53
24291	1	1	52
24291	1	2	54
24291	1	2	55
24291	1	1	54
24291	1	2	53
24291	1	2	53
24291	1	2	53
24291	1	1	52
24291	1	2	52
24291	1	3	55
24291	1	4	46
24291	1	5	43
24291	1	4	51
24291	1	2	52
24291	1	2	52
24291	1	3	53
24291	1	3	55
24291	1	3	53
24291	1	3	53
24291	1	2	54
24291	1	3	56
24291	1	3	53
24291	1	37	37
24291	1	3	51
24291	1	2	54
24291	1	2	54
24291	1	2	53
24291	1	3	56
24291	1	2	54
24291	1	2	56
24291	1	2	54
24291	1	2	53
24291	1	2	53
24291	1	3	52
24291	1	3	53
24291	1	2	56
24291	1	2	52
24291	1	2	52
24291	1	2	53
24291	1	2	56
24291	1	3	51
24291	1	2	51
24291	1	2	51
24291	1	3	51
24291	1	2	51
24291	1	4	40
24291	1	1	52
24291	1	1	41
24291	1	3	47
24291	1	2	55
24291	1	1	54
24291	1	2	55
24291	1	1	54
24291	1	2	55
24291	1	2	48
24291	1	3	55
24291	1	1	55
24291	1	1	55
24291	1	2	55
24291	1	2	55
24291	1	2	54
24291	1	2	54
24291	1	2	55
24291	1	4	46
24291	1	2	56
24291	1	2	53
24291	1	3	54
24291	1	2	54
24291	1	2	54
24291	1	2	55
24291	1	2	57
24291	1	2	54
24291	1	2	55
24291	1	3	54
24291	1	3	54
24291	1	2	55
24291	1	2	53
24291	1	2	55
24291	1	7	45
24291	1	2	53
24291	1	1	56
24291	1	2	55
24291	1	1	55
24291	1	2	54
24291	1	3	55
24291	1	2	55
24291	1	1	54
24291	1	3	55
24291	1	1	53
24291	1	2	56
24291	1	2	53
24291	1	2	54
24291	1	2	56
24291	1	1	55
24291	1	1	58
24291	1	2	55
24291	1	1	56
24291	1	2	55
24291	1	3	56
24291	1	3	57
24291	1	2	56
24291	1	1	58
24291	1	3	54
24291	1	1	56
24291	1	2	55
24291	1	3	55
24291	1	2	54
24291	1	5	54
24291	1	2	55
24291	1	2	57
24291	1	3	56
24291	1	2	55
24291	1	1	56
24291	1	4	49
24291	1	3	56
24291	1	2	51
24291	1	2	54
24291	1	2	54
24291	1	5	44
24291	1	4	52
24291	1	1	54
24291	1	1	55
24291	1	8	54
24291	1	1	49
24291	1	2	54
24291	1	2	52
24291	1	5	45
24291	1	1	56
24291	1	4	46
24291	1	3	55
24291	1	2	52
24291	1	1	55
24291	1	3	54
24291	1	2	54
24291	1	2	53
24291	1	2	55
24291	1	1	45
24291	1	1	54
24291	1	9	43
24291	1	2	50
24291	1	1	53
24291	1	1	56
24291	1	3	54
24291	1	3	55
24291	1	2	53
24291	1	6	50
24291	1	2	54
24291	1	2	54
24291	1	2	53
24291	1	3	55
24291	1	3	55
24291	1	2	54
24291	1	2	55
24291	1	2	52
24291	1	2	48
24291	1	2	53
24291	1	2	54
24291	1	2	57
24291	1	2	55
24291	1	2	55
24291	1	2	54
24291	1	2	55
24291	1	1	56
24291	1	1	56
24291	1	2	55
24291	1	2	49
24291	1	2	53
24291	1	2	55
24291	1	2	49
24291	1	4	54
24291	1	1	54
24291	1	2	53
24291	1	2	55
24291	1	2	55
24291	1	3	54
24291	1	2	54
24291	1	5	43
24291	1	2	54
24291	1	3	57
24291	1	2	56
24291	1	9	44
24291	1	5	41
24291	1	2	38
24291	1	5	48
24291	1	3	38
24291	1	2	51
24291	1	1	55
24291	1	3	54
24291	1	3	57
24291	1	4	48
24291	1	5	49
24291	1	2	51
24291	1	2	55
24291	1	2	53
24291	1	5	53
24291	1	2	52
24291	1	3	53
24291	1	2	55
24291	1	3	52
24291	1	3	53
24291	1	1	52
24291	1	3	52
24291	1	3	51
24291	1	1	51
24291	1	2	53
24291	1	2	53
24291	1	1	54
24291	1	2	53
24291	1	4	51
24291	1	3	49
24291	1	2	51
24291	1	3	46
24291	1	1	51
24291	1	3	50
24291	1	2	50
24291	1	3	38
24291	1	5	34
24291	1	2	52
24291	1	2	49
24291	1	1	55
24291	1	2	49
24291	1	1	53
24291	1	2	50
24291	1	2	49
24291	1	2	52
24291	1	3	51
24291	1	3	55
24291	1	1	50
24291	1	3	53
24291	1	3	50
24291	1	1	49
24291	1	1	53
24291	1	2	53
24291	1	1	53
24291	1	2	48
24291	1	2	51
24291	1	2	50
24291	1	2	55
24291	1	3	51
24291	1	2	50
24291	1	2	54
24291	1	1	51
24291	1	1	50
24291	1	2	54
24291	1	3	51
24291	1	3	50
24291	1	2	54
24291	1	2	48
24291	1	3	47
24291	1	3	52
24291	1	2	50
24291	1	2	54
24291	1	4	49
24291	1	1	52
24291	1	2	53
24291	1	1	53
24291	1	1	56
24291	1	3	48
24291	1	2	54
24291	1	2	53
24291	1	2	54
24291	1	2	56
24291	1	2	53
24291	1	3	24
24291	1	2	50
24291	1	3	48
24291	1	2	52
24291	1	3	54
24291	1	1	48
24291	1	2	54
24291	1	3	57
24291	1	2	55
24291	1	6	35
24291	1	2	56
24291	1	41	42
24291	1	1	54
24291	1	1	55
24291	1	2	55
24291	1	2	56
24291	1	2	54
24291	1	2	55
24291	1	2	55
24291	1	1	57
24291	1	2	54
24291	1	2	53
24291	1	2	52
24291	1	2	56
24291	1	1	55
24291	1	2	55
24291	1	2	55
24291	1	1	53
24291	1	2	57
24291	1	2	55
24291	1	2	55
24291	1	2	54
24291	1	3	53
24291	1	2	52
24291	1	2	56
24291	1	3	56
24291	1	2	55
24291	1	3	56
24291	1	2	51
24291	1	2	51
24291	1	2	52
24291	1	1	55
24291	1	1	53
24291	1	2	56
24291	1	3	50
24291	1	6	51
24291	1	4	51
24291	1	3	49
24291	1	4	49
24291	1	1	55
24291	1	2	52
24291	1	3	50
24291	1	2	55
24291	1	2	56
24291	1	2	55
24291	1	2	54
24291	1	2	53
24291	1	2	56
24291	1	2	54
24291	1	2	53
24291	1	1	55
24291	1	31	34
24291	1	1	52
24291	1	2	54
24291	1	2	56
24291	1	1	54
24291	1	1	53
24291	1	2	54
24291	1	2	54
24291	1	2	56
24291	1	10	38
24291	1	3	53
24291	1	6	47
24291	1	2	34
24291	1	6	45
24291	1	2	35
24291	1	6	26
24291	1	4	24
24291	1	2	31
24291	1	5	25
24291	1	7	41
24291	1	2	39
24291	1	4	37
24291	1	3	38
24291	1	4	39
24291	1	2	49
24291	1	4	32
24291	1	5	25
24291	1	3	21
24291	1	2	22
24291	1	2	24
24291	1	1	21
24291	1	1	36
24291	1	2	34
24291	1	2	38
24291	1	3	54
24291	1	1	55
24291	1	2	53
24291	1	2	56
24291	1	2	55
24291	1	2	55
24291	1	2	54
24291	1	11	37
24291	1	6	43
24291	1	2	50
24291	1	3	49
24291	1	4	49
24291	1	2	51
24291	1	2	52
24291	1	2	50
24291	1	2	51
24291	1	3	50
24291	1	3	50
24291	1	5	43
24291	1	2	49
24291	1	4	44
24291	1	4	36
24291	1	3	50
24291	1	3	49
24291	1	5	45
24291	1	4	51
24291	1	4	48
24291	1	8	34
24291	1	6	46
24291	1	12	43
24291	1	2	51
24291	1	2	51
24291	1	3	46
24291	1	7	50
24291	1	5	41
24291	1	7	46
24291	1	8	36
24291	1	7	47
24291	1	10	40
24291	1	5	43
24291	1	3	49
24291	1	7	44
24291	1	8	44
24291	1	2	52
24291	1	4	50
24291	1	6	45
24291	1	3	53
24291	1	5	47
24291	1	7	37
24291	1	4	48
24291	1	2	53
24291	1	2	27
24291	1	1	53
24291	1	2	52
24291	1	1	51
24291	1	1	52
24291	1	2	52
24291	1	1	51
24291	1	2	54
24291	1	2	53
24291	1	2	56
24291	1	41	44
24291	1	3	54
24291	1	2	55
24291	1	3	56
24291	1	2	55
24291	1	2	54
24291	1	2	57
24291	1	2	56
24291	1	2	52
24291	1	1	57
24291	1	2	55
24291	1	2	54
24291	1	1	55
24291	1	2	54
24291	1	3	56
24291	1	1	54
24291	1	2	42
24291	1	2	53
24291	1	2	53
24291	1	3	36
24291	1	2	52
24291	1	2	51
24291	1	3	55
24291	1	2	54
24291	1	1	55
24291	1	2	54
24291	1	2	53
24291	1	2	52
24291	1	2	54
24291	1	1	53
24291	1	3	53
24291	1	3	47
24291	1	3	54
24291	1	2	52
24291	1	1	56
24291	1	3	57
24291	1	2	54
24291	1	1	53
24291	1	2	53
24291	1	3	53
24291	1	2	54
24291	1	1	53
24291	1	2	55
24291	1	2	54
24291	1	3	56
24291	1	2	54
24291	1	1	34
24291	1	3	49
24291	1	2	52
24291	1	3	56
24291	1	2	51
24291	1	2	54
24291	1	2	53
24291	1	1	54
24291	1	2	53
24291	1	3	54
24291	1	2	56
24291	1	1	58
24291	1	2	56
24291	1	3	53
24291	1	2	56
24291	1	2	55
24291	1	1	57
24291	1	3	54
24291	1	2	55
24291	1	2	54
24291	1	1	57
24291	1	1	55
24291	1	2	56
24291	1	1	58
24291	1	2	55
24291	1	2	55
24291	1	2	53
24291	1	3	54
24291	1	2	53
24291	1	2	55
24291	1	1	54
24291	1	2	56
24291	1	2	54
24291	1	2	55
24291	1	2	55
24291	1	4	52
24291	1	4	54
24291	1	2	56
24291	1	2	55
24291	1	1	52
24291	1	2	55
24291	1	1	58
24291	1	3	53
24291	1	3	49
24291	1	2	55
24291	1	2	53
24291	1	3	50
24291	1	2	53
24291	1	2	51
24291	1	3	49
24291	1	1	55
24291	1	2	53
24291	1	2	52
24291	1	2	55
24291	1	1	53
24291	1	4	53
24291	1	2	37
24291	1	11	45
24291	1	2	54
24291	1	2	51
24291	1	2	53
24291	1	2	52
24291	1	2	50
24291	1	1	53
24291	1	2	53
24291	1	2	53
24291	1	2	54
24291	1	2	52
24291	1	3	57
24291	1	2	53
24291	1	2	54
24291	1	2	53
24291	1	3	52
24291	1	1	54
24291	1	1	54
24291	1	3	57
24291	1	2	55
24291	1	2	56
24291	1	2	56
24291	1	2	56
24291	1	2	56
24291	1	2	53
24291	1	2	53
24291	1	2	54
24291	1	2	55
24291	1	2	53
24291	1	2	55
24291	1	1	58
24291	1	2	55
24291	1	3	56
24291	1	2	56
24291	1	2	54
24291	1	1	54
24291	1	2	57
24291	1	3	55
24291	1	2	55
24291	1	15	56
24291	1	3	52
24291	1	3	56
24291	1	2	54
24291	1	1	56
24291	1	2	53
24291	1	3	55
24291	1	3	56
24291	1	2	53
24291	1	2	57
24291	1	2	54
24291	1	2	55
24291	1	2	53
24291	1	2	52
24291	1	1	55
24291	1	1	55
24291	1	7	41
24291	1	2	53
24291	1	2	52
24291	1	1	51
24291	1	1	51
24291	1	7	50
24291	1	2	52
24291	1	6	54
24291	1	9	27
24291	1	2	53
24291	1	3	55
24291	1	2	51
24291	1	2	54
24291	1	1	50
24291	1	2	56
24291	1	3	47
24291	1	3	55
24291	1	3	51
24291	1	8	31
24291	1	2	54
24291	1	2	55
24291	1	3	54
24291	1	3	55
24291	1	1	56
24291	1	2	55
24291	1	3	57
24291	1	2	56
24291	1	1	53
24291	1	2	55
24291	1	2	55
24291	1	2	57
24291	1	2	55
24291	1	1	51
24291	1	4	51
24291	1	5	48
24291	1	5	50
24291	1	4	50
24291	1	2	55
24291	1	1	56
24291	1	2	54
24291	1	2	54
24291	1	3	54
24291	1	1	56
24291	1	1	39
24291	1	2	54
24291	1	1	41
24291	1	2	55
24291	1	3	46
24291	1	2	43
24291	1	2	51
24291	1	1	44
24291	1	2	56
24291	1	2	53
24291	1	2	43
24291	1	2	47
24291	1	2	53
24291	1	2	41
24291	1	2	49
24291	1	2	43
24291	1	5	47
24291	1	1	57
24291	1	1	55
24291	1	2	57
24291	1	2	54
24291	1	1	57
24291	1	2	56
24291	1	1	50
24291	1	43	42
24291	1	2	54
24291	1	2	54
24291	1	3	49
24291	1	1	50
24291	1	4	54
24291	1	3	54
24291	1	2	52
24291	1	3	57
24291	1	2	54
24291	1	3	53
24291	1	2	51
24291	1	3	54
24291	1	2	54
24291	1	3	54
24291	1	2	53
24291	1	3	55
24291	1	2	54
24291	1	1	55
24291	1	2	56
24291	1	2	54
24291	1	2	54
24291	1	5	54
24291	1	3	54
24291	1	2	56
24291	1	3	53
24291	1	1	52
24291	1	2	55
24291	1	3	48
24291	1	3	47
24291	1	2	54
24291	1	5	56
24291	1	2	49
24291	1	3	53
24291	1	2	55
24291	1	2	48
24291	1	3	49
24291	1	3	47
24291	1	2	48
24291	1	2	48
24291	1	2	53
24291	1	2	55
24291	1	2	54
24291	1	2	54
24291	1	2	55
24291	1	3	54
24291	1	3	56
24291	1	3	54
24291	1	2	55
24291	1	2	53
24291	1	2	52
24291	1	1	51
24291	1	2	53
24291	1	2	57
24291	1	2	55
24291	1	2	54
24291	1	1	52
24291	1	2	53
24291	1	1	54
24291	1	2	54
24291	1	8	33
24291	1	3	54
24291	1	2	56
24291	1	2	55
24291	1	1	49
24291	1	3	55
24291	1	2	55
24291	1	2	55
24291	1	2	55
24291	1	2	55
24291	1	2	53
24291	1	2	52
24291	1	2	51
24291	1	4	52
24291	1	2	54
24291	1	2	52
24291	1	2	54
24291	1	2	55
24291	1	3	54
24291	1	2	51
24291	1	1	57
24291	1	2	51
24291	1	2	51
24291	1	2	53
24291	1	2	53
24291	1	3	50
24291	1	2	53
24291	1	2	55
24291	1	3	43
24291	1	3	52
24291	1	3	51
24291	1	3	53
24291	1	2	52
24291	1	2	47
24291	1	1	51
24291	1	3	48
24291	1	2	55
24291	1	1	53
24291	1	3	56
24291	1	1	54
24291	1	2	54
24291	1	3	53
24291	1	1	53
24291	1	2	53
24291	1	1	56
24291	1	2	53
24291	1	3	53
24291	1	3	52
24291	1	4	47
24291	1	3	57
24291	1	2	52
24291	1	2	54
24291	1	1	53
24291	1	3	53
24291	1	5	54
24291	1	2	52
24291	1	3	51
24291	1	1	54
24291	1	2	52
24291	1	1	53
24291	1	3	54
24291	1	2	56
24291	1	2	52
24291	1	3	54
24291	1	2	53
24291	1	3	52
24291	1	2	52
24291	1	2	54
24291	1	2	50
24291	1	1	55
24291	1	2	53
24291	1	4	51
24291	1	10	56
24291	1	4	56
24291	1	3	54
24291	1	4	53
24291	1	3	57
24291	1	2	55
24291	1	2	50
24291	1	4	53
24291	1	3	51
24291	1	2	51
24291	1	2	50
24291	1	1	52
24291	1	1	52
24291	1	3	51
24291	1	1	50
24291	1	2	52
24291	1	3	52
24291	1	3	49
24291	1	2	55
24291	1	2	53
24291	1	2	53
24291	1	2	52
24291	1	1	50
24291	1	2	53
24291	1	2	51
24291	1	2	51
24291	1	1	57
24291	1	2	53
24291	2	2	56
24291	2	3	45
24291	2	2	54
24291	2	2	56
24291	2	2	56
24291	2	3	39
24291	2	3	44
24291	2	5	43
24291	2	14	44
24291	2	4	44
24291	2	3	42
24291	2	3	51
24291	2	2	56
24291	2	2	53
24291	2	2	56
24291	2	2	54
24291	2	2	52
24291	2	4	56
24291	2	3	51
24291	2	4	56
24291	2	2	51
24291	2	2	53
24291	2	2	53
24291	2	3	55
24291	2	5	53
24291	2	2	56
24291	2	2	54
24291	2	3	55
24291	2	2	58
24291	2	2	54
24291	2	3	54
24291	2	3	55
24291	2	3	57
24291	2	2	54
24291	2	3	57
24291	2	2	54
24291	2	2	54
24291	2	1	53
24291	2	2	54
24291	2	2	54
24291	2	1	57
24291	2	2	56
24291	2	3	59
24291	2	2	55
24291	2	2	57
24291	2	2	52
24291	2	3	54
24291	2	3	57
24291	2	2	53
24291	2	2	56
24291	2	2	54
24291	2	2	53
24291	2	2	56
24291	2	2	55
24291	2	3	56
24291	2	2	56
24291	2	4	56
24291	2	3	59
24291	2	2	56
24291	2	3	55
24291	2	2	56
24291	2	2	56
24291	2	2	56
24291	2	3	55
24291	2	2	56
24291	2	2	54
24291	2	2	56
24291	2	2	56
24291	2	3	55
24291	2	4	25
24291	2	2	53
24291	2	3	56
24291	2	2	55
24291	2	7	44
24291	2	3	51
24291	2	2	48
24291	2	1	52
24291	2	2	54
24291	2	2	52
24291	2	2	50
24291	2	2	52
24291	2	3	53
24291	2	2	53
24291	2	2	53
24291	2	2	50
24291	2	3	54
24291	2	3	51
24291	2	2	52
24291	2	2	52
24291	2	2	56
24291	2	2	52
24291	2	5	52
24291	2	3	54
24291	2	1	52
24291	2	3	55
24291	2	3	50
24291	2	2	52
24291	2	3	52
24291	2	2	56
24291	2	1	51
24291	2	2	51
24291	2	1	50
24291	2	4	54
24291	2	4	51
24291	2	3	49
24291	2	4	53
24291	2	4	53
24291	2	3	54
24291	2	1	54
24291	2	2	51
24291	2	1	51
24291	2	2	51
24291	2	3	50
24291	2	1	53
24291	2	3	49
24291	2	2	56
24291	2	4	53
24291	2	2	51
24291	2	4	53
24291	2	1	51
24291	2	2	52
24291	2	4	53
24291	2	2	55
24291	2	4	50
24291	2	3	50
24291	2	2	53
24291	2	2	52
24291	2	2	53
24291	2	2	52
24291	2	2	56
24291	2	2	54
24291	2	2	52
24291	2	1	51
24291	2	3	55
24291	2	3	51
24291	2	8	41
24291	2	2	55
24291	2	3	51
24291	2	2	53
24291	2	3	52
24291	2	1	52
24291	2	3	50
24291	2	1	53
24291	2	1	54
24291	2	2	48
24291	2	4	54
24291	2	2	49
24291	2	2	52
24291	2	3	54
24291	2	3	54
24291	2	2	48
24291	2	2	49
24291	2	3	57
24291	2	5	52
24291	2	2	50
24291	2	5	33
24291	2	3	50
24291	2	3	53
24291	2	1	50
24291	2	2	50
24291	2	2	53
24291	2	2	53
24291	2	2	52
24291	2	2	51
24291	2	1	50
24291	2	4	54
24291	2	2	55
24291	2	3	52
24291	2	3	54
24291	2	3	52
24291	2	3	51
24291	2	2	53
24291	2	3	49
24291	2	1	53
24291	2	3	50
24291	2	1	52
24291	2	1	52
24291	2	4	52
24291	2	3	53
24291	2	2	52
24291	2	3	52
24291	2	3	34
24291	2	4	53
24291	2	1	51
24291	2	2	52
24291	2	3	48
24291	2	1	51
24291	2	2	52
24291	2	1	52
24291	2	1	52
24291	2	3	52
24291	2	2	56
24291	2	3	52
24291	2	2	54
24291	2	1	47
24291	2	3	50
24291	2	2	51
24291	2	3	48
24291	2	3	52
24291	2	2	51
24291	2	2	56
24291	2	3	53
24291	2	2	50
24291	2	4	52
24291	2	2	54
24291	2	1	53
24291	2	1	54
24291	2	3	55
24291	2	3	53
24291	2	2	53
24291	2	2	51
24291	2	3	51
24291	2	2	51
24291	2	2	55
24291	2	3	48
24291	2	1	50
24291	2	4	53
24291	2	3	51
24291	2	1	54
24291	2	4	54
24291	2	1	50
24291	2	2	52
24291	2	1	54
24291	2	2	52
24291	2	2	46
24291	2	2	51
24291	2	1	50
24291	2	2	52
24291	2	2	51
24291	2	2	52
24291	2	3	50
24291	2	3	53
24291	2	5	55
24291	2	2	52
24291	2	1	51
24291	2	2	49
24291	2	4	48
24291	2	3	53
24291	2	3	50
24291	2	2	48
24291	2	2	50
24291	2	2	52
24291	2	3	50
24291	2	2	56
24291	2	3	49
24291	2	2	53
24291	2	2	52
24291	2	2	53
24291	2	2	53
24291	2	3	44
24291	2	3	53
24291	2	2	50
24291	2	2	49
24291	2	4	51
24291	2	2	53
24291	2	4	52
24291	2	2	49
24291	2	2	51
24291	2	5	54
24291	2	5	37
24291	2	2	50
24291	2	2	54
24291	2	2	53
24291	2	3	50
24291	2	2	53
24291	2	3	51
24291	2	4	32
24291	2	2	52
24291	2	1	49
24291	2	2	52
24291	2	2	52
24291	2	3	51
24291	2	2	50
24291	2	2	53
24291	2	4	52
24291	2	2	49
24291	2	2	53
24291	2	3	53
24291	2	2	51
24291	2	1	49
24291	2	6	6
24291	2	2	51
24291	2	3	53
24291	2	3	55
24291	2	4	52
24291	2	2	53
24291	2	4	52
24291	2	1	51
24291	2	3	50
24291	2	2	52
24291	2	2	52
24291	2	5	53
24291	2	2	53
24291	2	2	51
24291	2	1	53
24291	2	2	50
24291	2	1	52
24291	2	2	53
24291	2	2	51
24291	2	3	52
24291	2	2	55
24291	2	5	54
24291	2	2	54
24291	2	3	51
24291	2	3	52
24291	2	2	54
24291	2	2	51
